2017-05-25 15:36:48,042 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,045 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,088 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,114 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,400 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,401 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,417 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,424 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: End date is given date
2017-05-30 17:44:57,266 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 15:48:31,967 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:18:31'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:18:31')
2017-05-31 15:48:31,970 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:48:38,604 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:48:38,604 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:48:38,607 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:18:38'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:18:38')
2017-05-31 15:48:38,608 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:48:40,496 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:48:40,496 [DEBUG] django.db.backends: (0.001) SELECT VERSION(); args=None
2017-05-31 15:48:40,500 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:18:40'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:18:40')
2017-05-31 15:48:40,503 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:48:40,507 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_barcode`; args=()
2017-05-31 15:48:40,509 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_barcode`; args=()
2017-05-31 15:48:40,513 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` ORDER BY `webapp_barcode`.`id` DESC; args=()
2017-05-31 15:48:40,608 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:48:40,609 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:48:40,612 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:18:40'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:18:40')
2017-05-31 15:48:40,615 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:48:45,269 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:48:45,269 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:48:45,272 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:18:45'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:18:45')
2017-05-31 15:48:45,273 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:30,190 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:30,191 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:50:30,194 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:30'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:30')
2017-05-31 15:50:30,196 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:30,197 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 15:50:30,198 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 15:50:30,201 [DEBUG] django.db.backends: (0.000) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-31 15:50:30,223 [DEBUG] django.db.backends: (0.001) SELECT MAX(`webapp_token`.`tokenDateTime`) AS `last`, MIN(`webapp_token`.`tokenDateTime`) AS `first` FROM `webapp_token`; args=()
2017-05-31 15:50:30,226 [DEBUG] django.db.backends: (0.000) SELECT DISTINCT CAST(DATE_FORMAT(CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta'), '%Y-%m-%d 00:00:00') AS DATETIME) AS `datetimefield` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND `webapp_token`.`tokenDateTime` IS NOT NULL) ORDER BY `datetimefield` ASC; args=('Asia/Calcutta', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5)
2017-05-31 15:50:30,247 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 15:50:30,250 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 15:50:30,255 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 15:50:30,256 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 15:50:30,263 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 15:50:30,263 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 15:50:30,269 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 15:50:30,272 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 15:50:30,278 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 15:50:30,279 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 15:50:30,305 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:30,306 [DEBUG] django.db.backends: (0.001) SELECT VERSION(); args=None
2017-05-31 15:50:30,309 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:30'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:30')
2017-05-31 15:50:30,311 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:34,914 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:34,914 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:50:34,918 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:34'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:34')
2017-05-31 15:50:34,921 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:36,331 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:36,332 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:50:36,335 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:36'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:36')
2017-05-31 15:50:36,338 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:36,342 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_vendor`; args=()
2017-05-31 15:50:36,344 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_vendor`; args=()
2017-05-31 15:50:36,351 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` ORDER BY `webapp_vendor`.`id` DESC; args=()
2017-05-31 15:50:36,411 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token` WHERE (`webapp_token`.`vendor_id` = 2 AND `webapp_token`.`tokenDateTime` >= '2017-04-30 18:30:00' AND `webapp_token`.`tokenDateTime` <= '2017-05-31 10:20:36'); args=(2, u'2017-04-30 18:30:00', u'2017-05-31 10:20:36')
2017-05-31 15:50:36,418 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token` WHERE (`webapp_token`.`vendor_id` = 1 AND `webapp_token`.`tokenDateTime` >= '2017-04-30 18:30:00' AND `webapp_token`.`tokenDateTime` <= '2017-05-31 10:20:36'); args=(1, u'2017-04-30 18:30:00', u'2017-05-31 10:20:36')
2017-05-31 15:50:36,440 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:36,441 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:50:36,444 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:36'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:36')
2017-05-31 15:50:36,447 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:47,293 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:47,295 [DEBUG] django.db.backends: (0.001) SELECT VERSION(); args=None
2017-05-31 15:50:47,299 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:47'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:47')
2017-05-31 15:50:47,302 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:48,701 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:48,703 [DEBUG] django.db.backends: (0.001) SELECT VERSION(); args=None
2017-05-31 15:50:48,706 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:48'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:48')
2017-05-31 15:50:48,707 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:48,709 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 15:50:48,710 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 15:50:48,713 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-31 15:50:48,733 [DEBUG] django.db.backends: (0.001) SELECT MAX(`webapp_token`.`tokenDateTime`) AS `last`, MIN(`webapp_token`.`tokenDateTime`) AS `first` FROM `webapp_token`; args=()
2017-05-31 15:50:48,736 [DEBUG] django.db.backends: (0.001) SELECT DISTINCT CAST(DATE_FORMAT(CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta'), '%Y-%m-%d 00:00:00') AS DATETIME) AS `datetimefield` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND `webapp_token`.`tokenDateTime` IS NOT NULL) ORDER BY `datetimefield` ASC; args=('Asia/Calcutta', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5)
2017-05-31 15:50:48,759 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 15:50:48,760 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 15:50:48,767 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 15:50:48,769 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 15:50:48,775 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 15:50:48,776 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 15:50:48,782 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 15:50:48,782 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 15:50:48,789 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 15:50:48,789 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 15:50:48,812 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:48,812 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:50:48,815 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:48'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:48')
2017-05-31 15:50:48,818 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:51,382 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 15:50:51,382 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 15:50:51,385 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:20:51'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:20:51')
2017-05-31 15:50:51,387 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 15:50:51,390 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND EXTRACT(DAY FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 30); args=(u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, 'Asia/Calcutta', 30)
2017-05-31 15:50:51,391 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 15:50:51,394 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND EXTRACT(DAY FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 30) ORDER BY `webapp_token`.`id` DESC; args=(u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5, 'Asia/Calcutta', 30)
